Unnamed: 0,Name,Rating,Review
843,Oz,4,"great sounding headset around  hours battery life noise cancellation . use mostly office increase focus block surrounding noises.the headset easy pair devices ability connect multiple devices time connection switching seamless.there noticeable delay source sound headset . example , headset connected phone watching videos , delay source video ( phone ) audio playing headset . , bluetooth connection fast.the headset comfortable even using long hours . cushions soft overall texture quality feel premium.the take noise cancellation could better . example , mics good picking canceling noises directions . example , angles mics catch noise noise sometimes seep . fair , minor noises really hard notice higher quality noise cancellation always expected premium item ."
844,Matthew Fowler,4,"first , ’ sold qc-s , commute work four days week bus ’ sound matters most.it takes near full volume cover need , ’ help someone texting every two minutes , find right settings volume booster app find best way use things.that might easy everyone , hard time first properly adjust , see life savers train.also , forget come adequate case fit like forget even ? great , ’ blow away sound however , ’ give four stars five ."
845,Talkathon,4,"big bose supporter life headphones disappoint . wired bose quietcomfort  acoustic noise cancelling headphones  years upgraded bluetooth version ( also great number aaa batteries went ridiculous ) . think noise cancelling slightly better wired version , still great option noisy plane rides . made mistake charging way first got , really messed battery - would die within hours . called bose ended sending replacement free . time around , fully charged use 'm still charge  days later . working home - also use take microsoft team 's calls - computer switches music teams call seamlessly . ca n't recommend . giving  stars noise cancelling good wired version ."
846,,4,"several noise cancelling headphones & earpods . saw discount qc & decided upgrade current qc . observations . qc doesnt work tethered . thats deal breaker considering headphones doesnt support aptx ( wireless ) allows use dac better sound quality . headphones dont press ears back ( wear glasses ) qc whatever reasons , causes ear pain wear hour . used qc hours dont know breakeven period . qc much comfortable ( comparing bose headphones review ) . used app & didnt find anything blew away . use headphones without aware quiet modes ( sucks battery ) disappointed bose headphones fell short competitor . considering hear discomfort , upgraded competitor earpod noise cancellation . returning qc.thanks amazon good shopping & return experience . sorry bose , better ."
847,Greg R.,4,"use watch movies pc , n't want blast neighbors . elaborate software mobile devices , bose n't software headphones pc . using generic realtek headphone driver , eq , adjustments . fortunately sound really good . seem need c connection charge , must get juice audio cord . know ? , awkward moments switching headphones speakers anyway , sometimes n't know reason ca n't hear n't charge ."
848,Taylor,4,headphones super comfortable . sound good mainly use meditation/sound healing music ca n't comment bass . complaint could little tighter top -- adjustable part n't adjust quite enough . think pretty average sized head . 're little pricey taste enjoyed use every day .
849,Amazon Customer,4,everything figuring use airplane . think need wifi plane .
850,Johnny Henry,4,dont regret getting work leisure . wish longer battery way turn anc save battery .
851,Ansel Dunne,4,"hear rave reviews noise cancelling headphones , ’ well incidental noise ( like people talking , loud cars passing , cooking sounds ) sometimes noise canceling creates loud staticky popping sound ’ loud external noise.otherwise , ’ comfortable good cancelling hollow sounds normally get over-the-ear headphones"
852,Chloe S,4,"sound quality amazing noise cancellation works well . however , floor workout , headphones slip head . ( idk small head ) ’ kinda bummer spend $  headphones . wish felt secure head ."
853,michael,4,", comes great noise cancelling headphones comes mind ? sony xm// , apple airpods max bose qc .. say confidence spectacular ( although $  sale even $  . noise cancelation superb , audio quality fairly decent bluetooth headphones , build quality nice comfort supreme . ca n't go wrong choices listed something bose feels good . waiting next gen see next ."
854,Hailey,4,"good pair headphones , use constantly ever since got . sound quality pretty good especially quiet mode paired music , ’ amazing . thing say also tinnitus , quiet mode highlight ringing . also app kinda confusing lol . however still fav pair headphones far . oh ! also aware mode play music also hearing surroundings nice , especially woman ."
855,Shopper899,4,comfort perspective still far better tried . said pads thinner qcs . also instead different levels noise cancelation `` aware '' feature enables external mic hear 's going around . unfortunately months feature headset starting crackle . also loud noises coughing easily overwhelm noise canceling make popping noise . sound good . dont get want quality microphone output . basically sounds like speaking tin . overall like headphones ... one longer work bose tried make new improved version qcs made worse . closest comparable could find sony wh-xm comfortable .
856,JenniferTiffanies,4,"'ve using day , understand need time give better response.i 'm using headphone wired pc primarily.so 'm sure better headphone , 'm going use pc only.i previously tried sony xm- . say passive noise isolation ( n't anc , 's much noise reduced wearing headphone ) n't good sony xm-.the quality sound maybe good better xm-.the wire/cord/audio cable . feet , 's quite short uncomfortable , 'm gon na order longer cable.hopefully adapt/adjust new ones . might go get xm- ."
857,Brandon,4,"avid user old pair qcs , say without doubt quality headphones , clean audio quality , battery lasts nearly forever , amazing noise-cancellation . software 's headphones often bug apps like discord ( mainly anything requires headphones take input microphone ) , small gripe microphone placements , since tends get really muffled 'm laying back head pillow , 'd raise slightly audible.but ultimately , feel pros much exceed cons far . great pair headphones spotify , youtube , apple music lover like ."
858,Alan T,4,coming someone owns multiple pair 's qc 's n't impressed qc . sound quality & anc . goes show good qc 's . big + newer version bluetooth & think call quality better laptops . qc 's used able hear constant static sound n't . think overall qc 's probably best market comes anc . tried apple airpod maxes yet though might pretty good far bose goes pretty solid . / coming qc . worth upgrade unless also get static sound qc . looking get rid static sound 's worth
859,Maria Morales,4,"loved , got sound issues autism . block noises barel hear even noise cancellation mode still hear people talking toe . 're looking total noise cancellation background noise though . sound quality amazing battery need charge week use day school every day ."
860,Litzy C.,4,really liked headphones solid noise cancellation however feel reviews exaggerate bit.these headphones completely cancel noise . still hear tv background still hear muffled noises people talking . noise still present however heavily reduced good plan using listening music.however want headphones completely block noise without anything playing maybe try options deciding these.the bass headphones lot better anticipated sound quality also pretty good . however issues able switch aware quiet modes using buttons . ’  months since got sometimes button ’ work need app.other issues would say strong headphone choice compared competitors lot battery life would recommend option others .
861,S. L. Binder,4,good headphones sure n't think 're worth  dollars . 're kinda rinky dink 're good 'd hoped considering amount paid . come case nice . 'd buy different pair headphones 're going spend $  . also bluetooth requires bose app find annoying .
862,Thomas ,4,"nc works well cancel traffic noise , however still wind noise would like . also ca n't get app work ( hence eq ) . n't decided whether keep ... probably ca n't get app work ... really wanted eq ... contacted bose yet . ok ! ! troubleshooting got app going ... much better sound eq ...  adjustments ... bass , mid , treble ... pushed one way ."
863,Samuel Malik,4,"love sony noise-canceling headphone series , build trash , decided buy pair qc 's . great sound , decent build , n't hold battery charge day . would buy . wish bose sony would pair co-design product . could call `` sonose . '' oh , wait , think 's done ."
864,Baker II,4,headphones arrived excellent condition seems .
865,War Cloud,4,"bose top spot sound quality noise cancellation.i like headphone usbc connector n't orient right sise / upside like older generation headphones.the required software ( iphone ) big negative serveral respects.- user experience ant intuitive use lacking.- software n't necessary use product.- requiring creation account bose nuisance intrusion.- software unreliable crashes time time.- software different software downloaded get bose products working. years ago bose products joy use . looking competitor match sound quality , great third party provide software audio include bose support.i still like bose (  bose listening devices ) . wish interoperated better . loking coherent product roadmap execution bose ."
866,Carissa,4,"comfortable , sound high quality , great noise cancelling - almost good mom snuck couple times lol . also awareness mode ’ want noise cancelling switching  pressing button . disclaimer : say however , things seem sensitive to… loud noise guess ? sure exactly , maybe ’ metallic sounds , know load dishwasher wearing uncomfortable feedback silverware clanks together ’ learned careful . wear gym ’ cardio , probably ’ wear weightlifting noise issue . reason ’ give -star review . everything else love"
867,Randy,4,want fair bose . ordered two sets bose quiet comfort  bluetooth head sets defective return both.the support staff bose seem knowledge products although tried helpful.i bose . speakers years satisfied . believe purely manufacturing issue .
868,T J,4,"noise cancelling sound quality better set headphones ’ owned , battery lasts days needing another charge , unlike prior headphones could go week charges ."
869,Donald G Smith,4,"'ve always bose noise canceling headsets , first qcs . s fairly comfortable , little tight hour . big issue 'm trying solve interference bluetooth mouse keyboard computer . connect qcs , sometimes devices stop . n't know overcome , may headset 's fault , 's issue figure ."
870,Donna & Rachel Petersen-Nguyen,4,nice headphones seem little tight top . suprised recieved soft case still nice case though . 'll return 'll buy sony ones .
871,Fez,4,"update : faulty battery , couple months ’ maintain charge overnight . bose warranty process simple shipped new pair extremely quickly.review : bought replace sony wh-xm ‘ , absolute pain switch multiple devices . owned several iterations bose over-the-ear anc headphones previously , usual , comfortable excellent blocking sound . app provides basic equalizer big plus , default sound little tinny . one feature ’ missing , frustrating , “ ” noise cancellation . means ’ use like regular headphones battery runs , save battery disabling anc , “ aware ” mode , setting . qc  ’ could work without power , surely bose make newest headphones . remember charge trip , guess ."
872,Juli Rose,4,"bose quiet comfort  noise cancelling headphones quite good - part . seem keep external noise heard folks end calls , definitely reduce external noise hear well . issue sometimes mic n't seem work connect . 've calls , teams zoom , parties ca n't hear - even though controls show 'm muted . 've never issue using headphones , presumably , 's issue headphones . ultimately , 're far better worse ."
873,Erica Canaday,4,great . exactly expected . ear cups fit ears . leave power plugged device . aux cord ( included ) .mm kne end smaller bose size .
874,Eddy ,4,daughters rd one ’ hit . returned  .
875,Shrilurk,4,fit quality headphones excellent . unfortunately construction needs improvement . four sharp corners sides head band meets telescoping part headphones . dangerous .
876,Eden,4,"returned still comfortable wear even though small head . ’  ft. quality bad , times sound pleasing like ’ pressure ears . best noise cancelling ever ! vacuum listening music hear vacuum !"
877,Krissy,4,always wanted much money . got amazon prime days amazing deal . sound cancellation main reason wanted amazing . live apartment gets noisey times pool want hear tv screaming . tunes perfectly ! ! ! pair different brand headphones loved amazing n't anymore . say one negative thing would use recharging sucks . pair/brand could still listen plugged charging . recommend sure ! !
878,Schlemiel,4,"noise cancellation amazing . wish could used . however ,  minutes one ears uncomfortable due squeezed , given combination earcups n't big enough ears also fact `` hollow enough . '' earcups almost filled electronics , n't really much room ear . could n't imagine wearing comfortably entire flight already squeezing ear minutes , return . think would work well many people small ears ( children , average sized women , men small ears ) . think ears pretty typical sized adult male n't understand regular sized adult male would find comfortable . regret , 'm reverting earplugs airplane flights ."
879,Kathryn A. Smith,4,"bought noise cancellation feature . staying home  kids  little yappers . fit sound quality excellent noise cancellation sucks . still hear everything regardless settings volume . lack better choice keep second find actually cancel noise , dump fast ! !"
880,vpg,4,"product good - , bose quality name . price high - hence four stars . similar headphones sound good , much lower price ."
881,Alli M.,4,"love sound quality headphones . however , even adjust smallest `` headband '' size , still slide ears . petite child-sized  '  '' healthy weight . fit head securely would give  stars . battery life good , easy set , love sound ."
882,Enforcer,4,"sound good sitting desk plane , ’ good job wind sound walking sitting outside . also click push little bit , happens lot high back seats , airplane.i think click due trapped air pressure inside headphone pushed face ; causes plastic membrane inside deflect makes click sound . makes sound cheap happens ’ worried break eventually ."
883,S. Murphy,4,"work data center noise-canceling headphones essential tool . rd pair bose headphones amazing . tried sony beats returned . two hurt ears couple hours , bose wear day without discomfort . pair s much better need use call center environment ."
884,Connor,4,really like headphones ability change bass app . want lot working turn turn back ’ . also really like fact noice cancelation also transparency mode . ’ using gym ’ much problem stay even deadlifts bench press .
885,sandy,4,"headphones lightweight , easy set , last long time one charge , simple use (  modes - aware & quiet ) cancel noise well ! : thumbs_up : also comfy"
886,Big Daddy,4,’ bose fan . first bose bt headphones ’ ok. ’ really feel bass sound quality ok. got travel use noise canceling  stars . slept like baby + hour flight even kids crying whole + hours . light comfy .
887,Leland Bingaman,4,"great sound expected bose . noise cancellation crazy good opinion . warning : high cabin pressure . great description heard us sensitive noise cancellation processes . headphones  modes . noise cancellation `` aware '' mode . aware mode lets hear world around , 's via microphones . even aware mode still feel decent amount pressure . bad songs , paused , songs , playlist ends , really notice ."
888,Shopping in San Jose,4,"rewrote review update - bose seamlessly sent new headphone set works . good customer service ! prior review : worked phone . months noise cancellation stopped working . tried everything , updated firmware , still n't work . called bose , confirmed working . still warranty . report back return charge get new one . ( way , never connected successfully laptop . )"
889,tyler,4,"nice all-purpose headphones audio-books , movies , music , phone calls ."
890,Tony Magallanez,4,"best noise canceling headphones 've ever used . bought ear pad design make really comfortable . absolute best sounding headphones 've ever owned , , doubt , best sounding noise canceling headphones 've ever used ."
891,Ale,4,"great bass sound quality , hear thing outside others hear music even low volume . ’ think ’ worth price like ’ connected app battery lasts long time ."
892,shanghai000,4,first set cut audio second every often . returned got second set . . contacting help turned connects two devices ( automatically ) causes audio cut . disconnect phone use tablet . annoying . like claims need app use . old pair bose went standby fell asleep audio . . causes battery dead far . around good sound comfortable ears .
893,Christopher Ryan,4,soft materials n't feel nice pair bought several years ago .
894,Victor A.,4,impossible use play games . disconnects run two different apps . mic good . need headset noise canceling listening music movies ’ great !
895,Jade2Go,4,’ like perspire sweat builds headphones especially around earsi walk n exercise ’ nuisance noise cancellation perfect
896,Sean Pierson,4,"let enough sound airplane needed first class flight attendant get attention . enjoyed flight , bought . bose always good . still old bose wave radio sounds amazing ! good solid phones reasonable price . thanks ! sean"
897,,4,"• loved smoky white color - elegant• app easy download• sleek design• bluetooth connection auto turns plug wire headphones• long lasting batt• charge quickly• aware & quiet mode - quiet really quiet• quality sound - whether music call• concern , calls really cancel noise 's like amplifies background noise person line : ("
898,Vladimir,4,"pros : - comfortable , worn long periods time- good noise cancellation- acceptable sound quality- good battery life- connects several devices simultaneously- .mm input ( .mm cable ) used active mode ( noise cancellation ) passive mode ( unpowered ) - folds stored small carry casecons : - way turn noise cancellation ; option `` aware mode '' - lacks software features present older models manufacturer- ca n't used charging- ca n't even used passive ( analog/unpowered ) mode charging , unlike wh-xms- data usb ( usb charging ) - aptx codec support- first pair received defect - right headphone louder  % ."
899,James,4,"nice soft material around ears , feels breathable ( excess heat buildup ) .top head comfort better others tried , still little uncomfortable long periods wearing time ."
900,Scott Moser,5,"realize qcs slight shortcomings certain areas strengths chose . watched many reviews top n/c headphones irritates wife , learn ocd ( hopefully ) . first competition n't select these.airpod max - cost , weight stupid , stupid , stupid case.sony xm/xm - bulky n't want gesture controls ( preference ) .bose nc - n't like style band adjustment , n't fold small enough gesture control.there headphones consumer space big players top  reasons picking qcs were, . space , fold small case , big , big plus . main use travel wanted smallest footprint carryon. . noise cancelling , tried compared sony nc electronic shop airport thought best . xms , reviews might slight advantage significant. . comfort , reviews said weight , clamping force , cabin pressure , cavity size breathability best n/c top picks . smart move bose another iteration qcs , comfort unrivaled.i use mostly travel , qcs bought wedding anniversary wife flying cruise . served us well , even bought bluetooth adapter , still working great gave family couple .  years ago , another anniversary seemed like reasonable purchase . players features surpass qcs , better sound , bass , adjustments none important . comfort high list like physical buttons sound good complaints there.updatecomfort - almost  month confirm comfort headphones . wife 's sleep schedule different mine using connected apple tv sleeping .  hours fatigue , pain discomfort . stated original review , comfort probably top priority happy them.noise cancelling - give noise cancelling   , absolutely amazing hissing cabin pressure . adjustable nc n't important , want . case would ambient , would nice option turn nc . hoping firmware coming give option big deal.sound - eq 'd sound app happy sound . 'm bass junkie audiophile like upper scale speakers (  sonos s living room example ) headphones disappoint.battery - n't measured actual time claimed  hours seems pretty close adequate.nd updatemy adult daughter flew home christmas replaced bose qc s stopped working sony xms . got spend time xms , played app , listened music , tried noise cancelling wore test comfort . impressed , surprising given reputation xms personal opinion sound comparable bose qcs . ’ a/b switch headphones listening qcs couple months gave good reference point . noise cancelling xms excellent , still think bose edge slight advantage , cool ability turn nc get better battery life still wish bose feature ( still holding hope firmware come give ) ’ big disappointment . comfort excellent , ear cushions super supple gave great seal . sony app lot options bose , app nerd could geek , could seem complicated , ’ spend time ’ significant advantage ’ . said original review adjustable nc ’ something would use feature ’ sony ’ would like it.summary xms perspective comparable bose many ways , comfort , sound , noise cancelling , case size better aspects like app ability turn nc . comes personal preferences like physical buttons wow like features sony top line headphones would love . still would choose bose fun playing sony xms.rd updatethere references wind noise qcs comments reviews s n't ability turn nc ( remember correctly ) . letting dog day qcs mild wind . yes get wind noise , going use headphones outside consider . n't see issue , guess let dog , yeah first world problem . keep mentioning firmware update could fix ( added battery needed ) hopes bose rep take notice ( might better chance winning lottery ) narrow circumstantial issue . 's comfort trumps advantages competition qcs ."
901,ALAN GOLDMAN,5,"got today . watching mnay websites several months . selling around $ . $  get . bought read three different reviews . every review gave least  rating . easy setup . download app follow easy prompts . increased bass using eq downloaded samsung a . easy . sound simply amazing . 'm sure better headphones lot money , ca n't imagine could find better combination price qualtiy . played everything beatles bruno mars phone dell xps desktop pc . headphones paired flawlessly phone pc bluetooth . headphones comforatable head . come really goood case storage travel . $  cant't go wrong . , reviews amazon . rating . update one day later . trouble connecting bluetooth amazon alexa . going research . seems like able ."
902,Bishal,5,love thing . 've owned sony whxm headphones past let tell . active noice cancelling much difference . main thing bose qc waaaaay comfortable n't ache ears wearing day . n't sweat get hot sit ears like sony one . also issue sony months noice cancelling mode stops working . makes loudest ringing sound ever go deaf . 's switched bose 'm happy . also bluetooth range awesome . sony one moved away phone like  feet audio would start lagging cutting . bose fine even  feets away . best value money comfortable anc headphones market ! ! ! !
903,A_Ninja_Racer,5,bought father . mows lawn church elderly lady couple acre lawn . uses cancel volume mower give ears break . likes listen audio books noise cancelation really point someone speaking n't much cover noises like listening music . says n't issues hearing voice person reading book ears ringing long day mowing yards . would say pretty good buy .
904,Herb Hogue,5,"headphones easy use pair device . noise cancellation feature remarkable , person suffers tinnitus turned ringing sound stopped . ’ know anyone else noticed fan alone . larger ears cup well ."
905,V. Andreev,5,"best headphones ’ ever owned . comfortable head ears could barely tell . sound quality awesome well , ’ comparing beats audio technica ’ past ’ definitely better quality sound opinion ofc . seem built well well time tell durability . ’ definitely rating / ."
906,Michael Wright,5,"bought  hour flight worked flawlessly . sound quality excellent balanced sound appreciate . edm , hip hop classic rock sounded appropriate raspy highs booming lows . battery life amazing sure long last  hour flight plus time spend heathrow waiting board ( two hours ) still  % battery life arrived states . complaint connection issue try use windows  pc . stay connected three minutes disconnect . bought . / would recommend ."
907,Russ,5,compared headphones beats studio pro found bose . expensive provided much comfort especially ears better sound quality .
908,WLULG,5,"bought family member needed virtual meetings noise cancellation . perfect professional headphones . great sound quality , easy use , easy charge , come nice case holds charger ."
910,Anissa,5,earbuds brand ’ excited got pair sounds amazing comfortable wear
911,Jim Raynor,5,"tried  different sets wired anc headset  years finally broke ( bad fix time ) . old set really amazing sounding . , try several get back sound quality could enjoy . finally immersive great depth separation , isolation good , much bass ( fact well adjusted metered ) . love sound better tried , ones tried researching best options anc headphones ."
912,Mark Holt,5,"usual , bose quality superb . bought wife use home office travel . absolutely loves fit , sound quality noise cancellation . studies wearing . 've traveled ( perfect flying ) . plus , watch tv play video games without disturbing . domestic tranquility preserved ! : -d"
913,Nicholas Baird,5,"love . great listening music . however , personally would n't wear fitness activity . pads n't breathe well get gross sweat ."
914,CM,5,"glad bought headphones . bought sister ’ recommendation , ’ hard imagine life without ; especially ’ commuter big city . ’ also great traveling gym ( although , keep mind ’ sport type headphone fall slightly anything horizontal like sit ups , etc ) . skeptical price , comfortable noise canceling great . also aware mode turn back want . definitely , worth money ."
915,never again shop retail,5,"'m bose fan time needed another one tried soney . ya day return get bose . easy use , setup sounds great . #  issue soney use app use . pain .. ya learned lesson . back bose head set . #  years . n't disappoint . also older version head set model . improved noise canceling . double nice ."
916,"George, Pragmatic Anthropologist",5,"love headphones , entirely could expected price range . solid buy"
917,Christine,5,"blocks erroneous sounds keep awake flight . great sound using airline entertainment . folds nicely quality , semi rigid case ."
918,Myself ,5,"love noise canceling , sound . wish bought sooner ."
919,Russ Simnick,5,hear music sound good decades ! ! ! !
920,Brenda Layou,5,good purchase . like listen books ipad wander house bring ipad . comfortable would recommend .
921,B Bassett,5,"bose headphones deliver quality , performance sound fidelity ’ expect bose . superb gift audiophiles ."
922,Ayooluwatumininu Akeredolu,5,high quality welled priced
923,Kristi DeWitt,5,second pair bose headphones ’ bought . pair seems quieter first pair  yrs ago . satisfied .
924,G. French,5," levels sound damping , max perfect airplane trips . sound excellent well ."
925,mueman,5,"foldable , small case traveling . great sound + noise canceling ."
926,Bdog,5,"daughter loves , wanted birthday happy . loves noise cancelling !"
927,BB,5,love love love headphones ! super comfortable & fantastic sound quality . love use bluetooth plug device .
928,Hail Thomas,5,"lot research looking bluetooth headphones ; someone hearing damage picky headphones rest ears , knew could n't settle . bought various pairs trying bose quiet comfort , kvidio ( tight head/sound leaking , bassy sound ) , sennheiser bt ( pinched ears , quieter sets , could hear calls could n't turn app ) , soundcore q ( entirely different sound depending device plugged , could n't listen music voice call time without plugging ) , dilemmas . really wanted nice pair bluetooth headphones cheap , search recognized n't possible , saved thankfully snagged discount ( bought $  ) .the sound absolutely immersive ; worries headphones bass going heavy , sony bluetooth headphones sets price range usually bass heavy . fortunately , n't case quiet comfort ; 's strong , n't overpower . mids treble sound great , ca n't say 've issues listening music , calls friends , etc , friends shoddy microphones ( problem though ) .the fit set also solid ; noticed warmer weather ears get sweaty , 's expected headset 's over-ear . note noticed inside headphones molded ear . first got , meshy material l r flat , 's slightly caved . 'm sure 's impacted anything , n't heard difference sound , n't feel different . keep eye update review.the controls simple , switch button three buttons turn , , pause , skip music ( mobile , use voice assistant ) right cuff . left , button noise cancelling ( two settings ; aware noise-cancel ) . enjoy headset two ports , one charging , another plug device use instead bluetooth . however , note anyone uses headphones plugged ; set wired mode , disables bluetooth , still sounds incredibly quiet . , turned plugged , eq stereo sound disable , using headphones without really rough . n't steer away using though , mainly use via bluetooth . mean , honest , uses bluetooth headphones wire anyway unless 're dead ? 'm also actually pretty impressed battery . last day night , plug sleep . charge really fast , 've two occasions low battery , mainly due forgetting charge em.overall , worry onward deterioration , , possible connection issues . n't yet , hopefully wo n't year ."
929,Frequent Buyer,5,"bought bose qc sony xm time comparison . sony better music listening experience , 's purchase noise canceling headphones bose better job dept ."
930,Don S.,5,stick bose .
931,TonyD18,5,great sound excellent comfort
932,K B,5,"incredible . wife right front yelling legitimately hear nothing youtube music , hate , love gnash ."
933,GeorgeP1488,5,got wife 's birthday . 's wanted made order . absolutely loves everyone tries says -- wow !
934,,5," year old qc  headphones finally started cutting right side . used almost daily , 's testament quality . long flight overseas coming wo n't fly without bose nc headphones decided finally time get new pair sale $  . made no-brainer . new qc s awesome . great comfort , important long flights , great noise cancelling - also important , favorite part excellent overall sound quality . hope good last pair , feel ."
935,Djwbnd,5,"upgraded  year old set amazing . sound quality top notch , cancelling superior portability critical . great set ."
936,Julie,5,"bought headphones husband ’ recent trip arizona , loved . noise canceling feature great fit perfect"
937,Michael,5,beautiful airplane
939,jc,5,"bose headphones fantastic . easy pair devices . great sound quality , noise cancellation . listen audio books headphones deliver crisp sound ."
940,Cali,5,absolute favorite headphones . ’ fit / still like lot . sound great battery lasts long . perfect gym .
941,Brandon,5,"'m really enjoying headphones far , even trying airpods max sony xm . qc feel comfortable , may vary individual . check rtings comparison 'll find sound actually better xm use scientific methods comparison , throwing making judgement call . agree bose offer customization suit personal preference 's easy thing add later software update . noise cancelling beats xm opinion perhaps tied exceeds airpods max -- tough say . value comfort plan wear extending periods definitely consider model . n't get qc like said , usb-c , older technology general , qc probably wo n't get much software support going forward ( old model ) .update // : still loving headphones ! 've taken several trips ( including air travel ) 've performed well . battery life long simultaneously connect multiple devices pair laptop , phone , tablet , etc without fiddling much bluetooth settings . noise cancellation makes cabin noise plane much tolerable controls physical buttons fantastic compared sony apple competition . tried bose nc , particular headphone comfort design n't believe would find nice wear long durations . mic quality seems great , use meetings frequently listened mic test . wo n't compete standalone microphone , nonetheless good wireless option.update // : since purchase bose added equalizer settings via software update ( allow tweak sound ) , eliminating one original complaints entirely . sony xm also released . ’ speak good xm , know — xm expensive longer folds compact form like xm . losing ability fold automatically eliminates xm consideration personally . traveling bulky case xm seem appealing.update // : headphones still going strong ! past year 've using headphones almost every day . 're going use headphones meetings aware microphone quality bluetooth connection great . sony xm produce better sounding mic , however , even great due limitations bluetooth technology . 've also experienced audio cutouts connected multiple devices -- experience suggest disconnecting devices connecting single device time . hopefully next software update completely fix issue . terms future technology , 'm looking forward bluetooth le audio prove big leap forward bluetooth devices terms streaming high fidelity mic audio . unfortunately , le audio likely require new hardware may quite time reap benefits ."
942,Richmond Jones,5,headphones : headphone : best.i use work noisy environment .. ca n't hear noise outside wearing headphones .. love them.i give perfect  .. headphones : headphone : worth every penny . ! ! carrying case plus also .. ! ! best headphones : headphone : market .. trust ! !
943,Amazon Customer,5,extremely comfortable fact use usb-c charging cable . nothing frustrates wife different cables . almost usb-c. also uses new ipad bother .
944,Kitty Boring,5,bose headphones produces crystal clear sound . love !
945,Travis,5,best headphones ever owned .
946,Elizabeth P,5,"finally bit bullet decided buy reading reviews . desperate pair noise cancelling headphones trying finish college thesis house  rowdy roommates . lifesaver . finally able focus . additionally . helped feel overstimulated went somewhere like grocery store , dulling traffic noises went walk . would always surprised took headphones loud ambient noise around , even though ’ pay mind . ’ perfect , example riding bus would dull engine noises , hit bump would hear popping noises would quite loud close . still much better without headphones . also really important comfort , since multiple ear piercings beats headphones tried earlier would press would pretty painful . even found good position , would still hurt head hours . , ’ problem ! fit completely ears , never worry piercings , cushioning soft ’ worn bad boys hours hours never felt discomfort ! unfortunately lost pair bar months ago , bummed great headphones , expensive . finally decided repurchase catching flash sale truly think worth money . ’ audiophile , really love sound quality well . hear new things songs ’ always loved listening . cons product following : . wish headphones worked findmy feature least way tracking location lost . know bose products , think $ + , ’ unreasonable ask locating feature ’ lose ( ) . especially since headphones already app . con headphones water resistant . ’ think ’ huge deal breaker ’ plan wearing swimming , sometimes worry walking light drizzle . nothing actually happened far done , ( usually put hood something ) booklet comes specifies water something avoid , loom back mind . though ."
947,mel ayala ,5,really scared noise cancelling first want music thing hear right ? get bose app change equalizer turn bass/mid/treble turned way ( ’ know anything stuff sorry meant ) sounds loud amazing feels like listening music ’ true form noise cancelling good ’ hear thing ! ! ! ! much recommended get ! ! !
948,Eddie Anskis,5,"never fly without these… . enough said . buy , ’ regret"
949,yahira,5,"comfortable headphones ’ ever , amazing quality ! battery life amazing ! ! literally charge like month ! ! love volume versatility ! ! ! love bass booting listening hyperpop ! ! ! size perfect head adjusted ! wired cord works well ! honestly saved months babysat  % worth ! sensory issues take everywhere ! ! mean every , store , school , restaurants , car rides , walks !"
950,Mark Sandoe,5,love noise cancellation .
951,Carrie Dunning,5,"need drown surrounding noise amazing . used flights , office , home . happy headphones"
952,ALISHA S.,5,beautiful sound . exceptional noise canceling . comfortable wear . love things .
953,Anonymous Shopper,5,"perfect loud airplanes , offices need ignore pesky kids . ultra comfortable sound quality top notch.my real complaint bass could deeper/richer . 'm audiophile though , work fine me.i use listen music , audio books watch occasional movie background bit loud ear buds need extra quite.my wife may also use drown sounds snoring night ..."
954,Allan H. Hirsch,5,"travel lot using pair sony mdr-nc noise reduction headphones last  years . , 've quite happy . bose qc comfortable , noise reduction simply amazing . originally going purchase qc , 'm glad waited newer model . wish supplied cables bit longer ."
955,DrWatson,5,"buy lot headphones , favorite pair . first , important , sound crisp , clear , accurate . also found app used phones easy use . one complaint head ( ear ) phones , difficulty bluetooth connections -- headphone ! controls easy convenient , charge long-lasting . got great price ( prime day ) could n't satisfied purchase . , obviously , better headphones , price better others 've ."
956,Shane O’Flaherty,5,"sound expert , wanted nice ear noise cancelling headphones use taking naps loud chaotic house , traveling , etc . previously pair cowen e ’ pretty decent price thought , got . super light , fold compact , super comfortable head sound great . also durable . e ’ looked like pair $ . garage sale headphones year daily use , leather ears flaking , plastic outside scratched , one buttons side collapsed headphones never seen . using bose  months daily , handling mint still . initially worried nice buy hard things . great around purchase . expensive though . get pay"
957,WAVet,5,"sound fantastic ! lightweight , comfortable , easy operate . happy product decision buy specific brand model . thank !"
958,Discerning Consumer,5,’ discuss musical reproduction got long road trip . sometimes need let wife choose music listen audio book comfortably hear story x speed follow even turning music . pleased .
959,Amazon Customer,5,"'m casual comes sound . know put enable noise cancellation , forget 'm even located . , sound great - 's notable plug using audio input jack rather bluetooth . 's world difference.with usb-c charger port , aligns well bose products android users typically usb-c charging.if 're apple , stick apple products want quality life , convenience factors ."
960,Cat LeDevic,5,"bose cans live head . comfortable sleep , trick - cancel noises could wake . even better , movies & tv shows sound brilliant things . fooled bass settings ( phone - use cans mainly pc . ) 've tried everything price range ( nothing grand range lol ! ) 'm sure go , might get better sound . doubt noise cancelling much better , puppies excellent . several pairs , 'm known constantly forget wear uber go get cigs ! never regret purchasing cans - us old hippies , might audio freaks , sure know best cans !"
961,Jerrod Jeffreys,5,blocks much background noise . super comfortable hours wear . compact easy travel
